date,ret_eom,permno,shrcd,exchcd,mspread,year,month,size_port,rf,stock_exret,stock_ticker,cusip,comp_name,eps_medest,eps_meanest,eps_stdevest,eps_actual,prc,market_equity,div12m_me,chcsho_12m,eqnpo_12m,ret_1_0,ret_3_1,ret_6_1,ret_9_1,ret_12_1,ret_12_7,ret_60_12,seas_1_1an,seas_1_1na,seas_2_5an,seas_2_5na,at_gr1,sale_gr1,capx_gr1,inv_gr1,debt_gr3,sale_gr3,capx_gr3,inv_gr1a,lti_gr1a,sti_gr1a,coa_gr1a,col_gr1a,cowc_gr1a,ncoa_gr1a,ncol_gr1a,nncoa_gr1a,fnl_gr1a,nfna_gr1a,tax_gr1a,be_gr1a,ebit_sale,gp_at,cop_at,ope_be,ni_be,ebit_bev,netis_at,eqnetis_at,dbnetis_at,oaccruals_at,oaccruals_ni,taccruals_at,taccruals_ni,noa_at,opex_at,at_turnover,sale_bev,rd_sale,cash_at,sale_emp_gr1,emp_gr1,ni_inc8q,noa_gr1a,ppeinv_gr1a,lnoa_gr1a,capx_gr2,saleq_gr1,niq_be,niq_at,niq_be_chg1,niq_at_chg1,rd5_at,dsale_dinv,dsale_drec,dgp_dsale,dsale_dsga,saleq_su,niq_su,capex_abn,op_atl1,gp_atl1,ope_bel1,cop_atl1,pi_nix,ocf_at,op_at,ocf_at_chg1,at_be,ocfq_saleq_std,tangibility,earnings_variability,aliq_at,f_score,o_score,z_score,intrinsic_value,kz_index,ni_ar1,ni_ivol,at_me,be_me,debt_me,netdebt_me,sale_me,ni_me,ocf_me,fcf_me,eqpo_me,eqnpo_me,rd_me,bev_mev,ebitda_mev,aliq_mat,eq_dur,beta_60m,resff3_12_1,resff3_6_1,mispricing_mgmt,mispricing_perf,ivol_capm_21d,iskew_capm_21d,coskew_21d,beta_dimson_21d,ivol_ff3_21d,iskew_ff3_21d,ivol_hxz4_21d,iskew_hxz4_21d,rmax5_21d,rmax1_21d,rvol_21d,rskew_21d,zero_trades_21d,dolvol_126d,dolvol_var_126d,turnover_126d,turnover_var_126d,zero_trades_126d,zero_trades_252d,ami_126d,ivol_capm_252d,prc_highprc_252d,betadown_252d,bidaskhl_21d,corr_1260d,betabab_1260d,rmax5_rvol_21d,age,qmj,qmj_prof,qmj_growth,qmj_safety
20000630,20000630,10104,11,3,0.01314689,2000,6,B,0.004,0.1655652157,ORCL,68389X10,ORACLE CORP,0.13,0.13,0.01,0.155,71.875,201794.2375,0.0,-0.009692944,0.00974021,-0.100860044,0.0765993263,1.3576036371,3.3801369089,5.4433248137,0.9168765705,1.4098471641,0.4962216616,0.1551653462,0.1055470807,0.0221217208,0.129217434,0.1709979395,-0.138371542,,22.285002682,0.9242131714,-0.127354901,0.0,0.0086830584,0.0181180811,0.0135337046,0.0349658082,-0.021432104,0.0655018821,0.0203372558,0.0451646263,-0.001291202,0.0012912021,0.0330631161,0.0783401914,0.2288559577,1.0339024837,0.6207049653,0.5726319015,0.4083347351,1.359252817,-0.234347606,-0.233056404,-0.001291202,-0.079500438,-0.35155881,-0.078209236,-0.345848987,0.2781582728,1.0688071272,1.5518151316,5.9393376993,0.1004659114,0.3346423097,0.0382203466,0.1736433339,6.0,0.0267991785,0.0339679286,,-0.198994041,0.1293507365,0.1051042612,0.0584375564,0.0166006702,0.0102820997,0.3646037493,,0.0624896621,-0.024007643,0.1028974102,-1.230003822,0.5926499396,-0.445649304,0.6111375873,1.1675007097,0.7378188843,0.7009108682,1.5445443203,0.3056373916,0.541204527,0.0181825361,1.8056966323,0.1080393101,0.7462876722,1.149305407,0.8538811293,6.0,-6.334249361,8.9684277057,16618.036827,-0.072146311,-0.31649239,0.026155326,0.0315976763,0.0174988842,0.0015057219,-0.009068197,0.0462282626,0.0071454023,0.0096574314,0.0081800849,0.0094050208,0.0073640408,0.0046443645,0.007854631,0.0125704321,0.1275962566,19.114841476,1.770813046,0.4298580516,0.4449408131,0.661115075,0.9760087932,0.0252804,0.27935356,0.29739613,2.63491086,0.02370331,0.05520765,0.0240979,0.37226577,0.05679712,0.10727612,0.04622819,0.50833298,0.0023112,1000709092.95337,0.43513966,0.00547346,0.41180919,0.00311265,0.00282292,4.468e-05,0.03806761,0.81272085,2.05829641,0.01566418,0.5217896,1.7857331171,1.1950424465,185,1.2696009623,1.7252626336,0.2800958138,0.6115777411
20000630,20000630,87055,11,3,0.01398059,2000,6,B,0.004,0.0292681015,COST,22160K10,COSTCO WHOLESALE,0.43,0.43,0.01,0.43,31.9375,14369.862938,0.0,0.0187775675,-0.018603456,-0.409248561,0.0894206547,0.1792774389,0.4464882944,0.4913793083,0.1077586178,4.1327433443,0.1043103412,-0.007790509,0.0738498461,0.0350264233,0.1708528539,0.1434594354,0.4871235445,0.1133170443,-0.339062048,0.4153812611,0.5630429548,0.0333940912,0.0,0.0241357729,0.0407352238,0.0561048035,-0.01536958,0.0739565468,0.0009511344,0.0730054124,-0.00139524,0.0013952396,0.0060016639,0.087602688,0.0315755191,0.4403176219,0.1952879506,0.2929314943,0.1459419651,0.2221801322,0.0067117715,0.0081730873,-0.001461316,-0.058322056,-0.890152756,-0.056926816,-0.868857616,0.5729770996,3.3064514917,3.7144250167,7.0364680833,0.0,0.086808803,0.0181521686,0.1052631579,8.0,0.0674830793,0.1474359275,0.0424488629,0.4658932787,0.1576228252,0.0360184462,0.0172309104,0.0015071793,0.0005796329,,0.0073741346,0.3274293474,0.0145854205,-0.016333438,1.232663797,-0.015617237,0.1817611417,0.1603669087,0.5155471442,0.3639499048,0.2286534543,1.6666629657,0.1238412104,0.1369658947,0.0262771187,2.227470215,0.0074433398,0.6234636544,0.4276416951,0.7481006752,7.0,-4.910344855,7.1913127604,5176.1440089,0.9948518779,0.7072820484,0.0082941383,0.5739822318,0.2576834599,0.0641046476,0.0142779372,1.9764603966,0.0376068305,0.0710826543,0.012359756,0.0,-0.004691207,0.0,0.2769340875,0.0775093168,0.2625308568,17.549240621,1.2625913146,0.1486260346,0.0931833081,0.4403495217,0.799280057,0.05849315,-2.15644161,0.14079305,1.90915657,0.05526682,-1.1285368,0.05495907,-1.15311274,0.04962901,0.08092485,0.06126401,-1.20946492,0.00015043,145546584.354477,1.43232582,0.00739264,1.97848486,0.00213542,0.00221429,0.00025616,0.03176041,0.54652406,1.16953012,0.01573047,0.48267789,1.2250141152,1.4080888349,175,1.4063143948,0.9745697426,1.0545273942,0.9585458254
20000731,20000731,10104,11,3,0.01480396,2000,7,B,0.0048,-0.11037621,ORCL,68389X10,ORACLE CORP,0.06,0.07,0.0,0.085,84.0625,236011.52125,0.0,-0.009692944,0.0097402091,0.1695652157,-0.079263408,0.2827663039,2.1593406171,2.8720538112,0.8265993311,2.2439320946,0.0252525248,0.1682846817,0.0589360076,0.03510252,0.2043546332,0.1690549552,-0.151423561,,-0.013793768,0.865074834,-0.10504672,0.0,0.0086830584,0.0181180811,0.0313207927,0.0723758931,-0.0410551,0.0596120727,0.0098264245,0.0497856482,3.60575e-05,-3.6058e-05,0.0640374879,0.0971645585,0.2575443113,0.9604794535,0.6032168485,0.5726319015,0.4592802396,1.6394030819,-0.268694433,-0.268505437,-0.000188996,-0.076518971,-0.294152785,-0.076555028,-0.294291396,0.249690446,0.9267682509,1.4420630263,6.3655185132,0.1013455275,0.3765767855,0.0382203466,0.1736433339,7.0,0.0105146757,0.0298333685,,-0.247342194,0.1782171407,0.2161252886,0.1196908078,0.1193924437,0.0677548699,0.3309284459,,0.0624896621,0.0342638542,0.0998370031,-0.076690445,7.5883489717,-0.443512621,0.6343310291,1.1567578799,0.7378188843,0.7264870063,1.5650433933,0.3366523947,0.5266978775,0.0569760154,1.7655564324,0.1169326269,0.7462876722,0.9637165668,0.9263567937,6.0,-6.777279101,8.9684277057,23376.032505,2.3839770162,0.0756689331,0.0363765328,0.0311398654,0.0176374229,0.0013008094,-0.010425741,0.0410958582,0.0081005198,0.0104833103,0.0092366253,0.0100992824,0.0083612232,0.0041648814,0.0065240289,0.0123653374,0.1022610326,19.086316009,1.7820760612,0.430803285,0.3444147594,0.6465912688,0.9811773672,0.02045995,-0.12150298,-0.39051128,2.23921386,0.02123304,-0.12558355,0.02166543,-0.21549766,0.05153415,0.08347826,0.03464567,0.10944015,0.00303127,1049045157.01519,0.39482731,0.00529397,0.41475367,0.00307634,0.00307002,3.956e-05,0.03376412,0.95053004,2.00620611,0.01314689,0.528453,1.6534726814,1.1769281982,186,1.3713383546,1.7246803851,0.5476940314,0.6144736285
20000731,20000731,87055,11,3,0.01370499,2000,7,B,0.0048,-0.018057576,COST,22160K10,COSTCO WHOLESALE,0.43,0.43,0.01,0.43,33.0,14750.439,0.0,0.0120889223,-0.012016443,0.0332681015,-0.392390017,-0.300000006,-0.11284723,-0.202185799,0.1451990636,3.9269230293,-0.066354409,0.0012660829,0.0259537939,0.0383321522,0.1621053446,0.1525440615,0.4226751786,0.1420912011,-0.061556833,0.4331285831,0.7766595358,0.0360215265,0.0,0.0241357729,0.0488326473,0.0452364761,0.0035961712,0.08634449,0.0008628147,0.0854816753,-0.001419155,0.001419155,0.0063961257,0.0925152923,0.0318781562,0.4662488503,0.1896389227,0.2890414946,0.1447668592,0.2176879946,0.0069866283,0.0084210763,-0.001434448,-0.043787105,-0.622899711,-0.04236795,-0.602711318,0.6201146864,3.4980595303,3.9171161229,6.8287511094,0.0,0.0818295125,0.0181521686,0.1052631579,8.0,0.1035178415,0.1616816844,0.0424488629,0.7038227691,0.1736296785,0.0490451206,0.0220183059,-0.001966766,0.000436576,,-0.01554681,0.1048283169,0.0112733023,-0.01684502,1.913798854,0.8568133238,0.2650302337,0.1694951765,0.5418302808,0.3570732907,0.2203804056,1.6666643274,0.1140826995,0.1458518174,0.009738606,2.0594016002,0.0076946819,0.6214731219,0.6849335233,0.7300863587,6.0,-4.965088287,7.9722353115,5437.5152196,1.053151479,0.706219403,0.0081776336,0.5497020123,0.2669231743,0.0626024758,0.0176206281,2.0030654003,0.0386416296,0.0627114895,-0.000742758,0.0,-0.004629083,0.0,0.2882490889,0.0787867652,0.2372650393,17.506355373,1.2414159259,-0.173373088,-0.158871104,0.4333070458,0.7227817617,0.02082487,-0.02896569,0.06736462,0.90257,0.02140217,-0.14863116,0.02072109,0.29637222,0.03553208,0.05791506,0.02556658,0.26837883,0.00099314,147489035.458147,1.40983527,0.0079114,1.84853743,0.00179541,0.00206463,0.00026318,0.03185067,0.56470588,1.16825258,0.01398059,0.48296309,1.2136970526,1.010345309,176,1.2400937023,0.9050886807,0.6444448971,0.9898961587
20000831,20000831,10104,11,3,0.00937564,2000,8,B,0.005,0.204476307,ORCL,68389X10,ORACLE CORP,0.06,0.06,0.0,0.085,75.1875,211646.57194,0.0,-0.007102163,0.0071274845,-0.10557621,0.0516028162,0.6828276388,2.5348225461,3.4170771021,1.9441707488,2.0677239331,-0.041050903,0.1624187448,-0.08448936,0.0468027836,0.2043546332,0.1690549552,-0.151423561,,-0.013793768,0.865074834,-0.10504672,0.0,0.0086830584,0.0181180811,0.0313207927,0.0723758931,-0.0410551,0.0596120727,0.0098264245,0.0497856482,3.60575e-05,-3.6058e-05,0.0640374879,0.0971645585,0.2575443113,0.9604794535,0.6032168485,0.5726319015,0.4592802396,1.6394030819,-0.268694433,-0.268505437,-0.000188996,-0.076518971,-0.294152785,-0.076555028,-0.294291396,0.249690446,0.9267682509,1.4420630263,6.3655185132,0.1013455275,0.3765767855,0.0382203466,0.1736433339,7.0,0.0105146757,0.0298333685,,-0.247342194,0.1782171407,0.2161252886,0.1196908078,0.1193924437,0.0677548699,0.3309284459,,0.0624896621,0.0342638542,0.0998370031,-0.076690445,7.5883489717,-0.443512621,0.6343310291,1.1567578799,0.7378188843,0.7264870063,1.5650433933,0.3366523947,0.5266978775,0.0569760154,1.7655564324,0.1169326269,0.7462876722,0.9637165668,0.9263567937,6.0,-6.777279101,8.9684277057,23376.032505,2.3839770162,0.0756689331,0.0363765328,0.0347247155,0.0196678593,0.0014505598,-0.011625962,0.0458268514,0.0090330591,0.0116901586,0.0102999542,0.0112619211,0.0093237749,0.0046443464,0.0072839156,0.0138055908,0.0998603663,19.057879146,1.816912202,0.2560101416,0.2572585,0.6541381861,0.9798572286,0.02811515,-0.95642842,0.07553653,0.51745099,0.02450794,-0.33019202,0.02730414,0.14196059,0.03821195,0.05932203,0.0361263,-0.51035954,0.00302984,997992473.246838,0.41710586,0.00475093,0.41190996,0.00322814,0.003105,3.72e-05,0.03448286,0.85017668,2.010234,0.01480396,0.52276561,1.6415385123,0.8581545338,187,1.3842860036,1.7235991681,0.5554077191,0.5975448446
20000831,20000831,87055,11,3,0.008321,2000,8,B,0.005,0.0525815737,COST,22160K10,COSTCO WHOLESALE,0.43,0.43,0.01,0.43,32.5625,14554.883938,0.0,0.0120889223,-0.012016445,-0.013257576,-0.389595382,-0.325670505,-0.178210124,-0.117056865,0.220735784,3.1672473496,0.0,6.08487e-05,-0.07707022,0.043829777,0.1621053446,0.1525440615,0.4226751786,0.1420912011,-0.061556833,0.4331285831,0.7766595358,0.0360215265,0.0,0.0241357729,0.0488326473,0.0452364761,0.0035961712,0.08634449,0.0008628147,0.0854816753,-0.001419155,0.001419155,0.0063961257,0.0925152923,0.0318781562,0.4662488503,0.1896389227,0.2890414946,0.1447668592,0.2176879946,0.0069866283,0.0084210763,-0.001434448,-0.043787105,-0.622899711,-0.04236795,-0.602711318,0.6201146864,3.4980595303,3.9171161229,6.8287511094,0.0,0.0818295125,0.0181521686,0.1052631579,8.0,0.1035178415,0.1616816844,0.0424488629,0.7038227691,0.1736296785,0.0490451206,0.0220183059,-0.001966766,0.000436576,,-0.01554681,0.1048283169,0.0112733023,-0.01684502,1.913798854,0.8568133238,0.2650302337,0.1694951765,0.5418302808,0.3570732907,0.2203804056,1.6666643274,0.1140826995,0.1458518174,0.009738606,2.0594016002,0.0076946819,0.6214731219,0.6849335233,0.7300863587,6.0,-4.965088287,7.9722353115,5437.5152196,1.053151479,0.706219403,0.0081776336,0.5570876439,0.2705094741,0.0634435839,0.0178573736,2.0299779872,0.0391608069,0.0635540623,-0.000752737,0.0,-0.004691278,0.0,0.2920539721,0.0798267492,0.2509786161,17.481808644,1.230261309,-0.189000717,-0.383971936,0.4504821744,0.7495401337,0.02740697,0.99848344,0.16532154,1.21097455,0.02673139,0.97043463,0.02614311,0.4159631,0.04154559,0.07233273,0.03007113,0.81312354,0.00156542,143801558.167721,1.45258816,0.00800286,1.82782827,0.00156576,0.00196785,0.00025153,0.03245076,0.55721925,1.20253548,0.01370499,0.48451958,1.2211379521,1.1624703821,177,1.2378141512,0.9487307999,0.6155204448,0.949010344
20000929,20000930,10104,11,3,0.01230418,2000,9,B,0.0051,-0.139120612,ORCL,68389X10,ORACLE CORP,0.09,0.09,0.01,0.11,90.9375,256593.79688,0.0,-0.009023848,0.0090647899,0.209476307,0.0460869532,0.0126262621,1.2175114734,3.1198629395,1.7371575094,2.0700935074,0.2465753406,0.1590461054,0.1450964641,0.0259481665,0.2043546332,0.1690549552,-0.151423561,,-0.013793768,0.865074834,-0.10504672,0.0,0.0086830584,0.0181180811,0.0313207927,0.0723758931,-0.0410551,0.0596120727,0.0098264245,0.0497856482,3.60575e-05,-3.6058e-05,0.0640374879,0.0971645585,0.2575443113,0.9604794535,0.6032168485,0.5726319015,0.4592802396,1.6394030819,-0.268694433,-0.268505437,-0.000188996,-0.076518971,-0.294152785,-0.076555028,-0.294291396,0.249690446,0.9267682509,1.4420630263,6.3655185132,0.1013455275,0.3765767855,0.0382203466,0.1736433339,7.0,0.0105146757,0.0298333685,,-0.247342194,0.1782171407,0.2161252886,0.1196908078,0.1193924437,0.0677548699,0.3309284459,,0.0624896621,0.0342638542,0.0998370031,-0.076690445,7.5883489717,-0.443512621,0.6343310291,1.1567578799,0.7378188843,0.7264870063,1.5650433933,0.3366523947,0.5266978775,0.0569760154,1.7655564324,0.1169326269,0.7462876722,0.9637165668,0.9263567937,6.0,-6.777279101,8.9684277057,23376.032505,2.3839770162,0.0756689331,0.0363765328,0.0286420291,0.0162226642,0.001196467,-0.009589456,0.0377994173,0.0074507491,0.0096424077,0.0084957237,0.009289184,0.0076905406,0.0038308019,0.0059956471,0.0113638674,0.1034997937,19.106130123,1.8325800834,0.3085889695,0.2462954838,0.6590398982,0.981072546,0.016515,-0.2799494,-0.01640425,2.62371802,0.01729637,-0.34202214,0.01628923,-0.44515,0.04033587,0.05897436,0.02313899,0.36001734,0.00365376,949264098.065468,0.43600013,0.00433447,0.44837586,0.00326795,0.00314586,3.514e-05,0.03392089,1.0,2.03810458,0.00937564,0.52513607,1.6636570602,0.9145007691,188,1.3755084681,1.7241296453,0.5393900444,0.5866731879
20000929,20000930,87055,11,3,0.01244511,2000,9,B,0.0051,0.0094190563,COST,22160K10,COSTCO WHOLESALE,0.43,0.43,0.01,0.43,34.4375,15392.977063,0.0,0.0049665673,-0.004954285,0.0575815737,0.019569471,-0.343828722,-0.289706891,-0.128762551,0.3093645484,3.4296295898,-0.036789298,0.0086400188,0.0240572547,0.035982585,0.1621053446,0.1525440615,0.4226751786,0.1420912011,-0.061556833,0.4331285831,0.7766595358,0.0360215265,0.0,0.0241357729,0.0488326473,0.0452364761,0.0035961712,0.08634449,0.0008628147,0.0854816753,-0.001419155,0.001419155,0.0063961257,0.0925152923,0.0318781562,0.4662488503,0.1896389227,0.2890414946,0.1447668592,0.2176879946,0.0069866283,0.0084210763,-0.001434448,-0.043787105,-0.622899711,-0.04236795,-0.602711318,0.6201146864,3.4980595303,3.9171161229,6.8287511094,0.0,0.0818295125,0.0181521686,0.1052631579,8.0,0.1035178415,0.1616816844,0.0424488629,0.7038227691,0.1736296785,0.0490451206,0.0220183059,-0.001966766,0.000436576,,-0.01554681,0.1048283169,0.0112733023,-0.01684502,1.913798854,0.8568133238,0.2650302337,0.1694951765,0.5418302808,0.3570732907,0.2203804056,1.6666643274,0.1140826995,0.1458518174,0.009738606,2.0594016002,0.0076946819,0.6214731219,0.6849335233,0.7300863587,6.0,-4.965088287,7.9722353115,5437.5152196,1.053151479,0.706219403,0.0081776336,0.5267561932,0.2557811906,0.0599893053,0.0168851028,1.91945287,0.0370286396,0.0600937685,-0.000711753,0.0,-0.004435854,0.0,0.2764167038,0.0755526341,0.2495403408,17.582617611,1.206318822,-0.141955368,-0.276602876,0.4736113718,0.73791683,0.02630539,-0.11936604,-0.41281322,5.47898131,0.02602757,-0.34466914,0.02787885,-0.14835138,0.03482053,0.0510397,0.02840458,-0.45790271,0.00172665,139858794.943859,1.48129763,0.00806871,1.78980215,0.00123718,0.00190977,0.00025705,0.032906,0.58930481,1.26799337,0.008321,0.4861393,1.2627232825,0.9628806341,178,1.2324658047,0.9610123035,0.5887738211,0.9447793583
20001031,20001031,10104,11,3,0.01792076,2000,10,B,0.0056,-0.167504767,ORCL,68389X10,ORACLE CORP,0.1,0.1,0.01,0.11,78.75,222204.9375,0.0,-0.009023848,0.0090647994,-0.134020612,0.0817843828,0.1649319429,0.6229782286,2.9972526739,2.2637362116,3.0016287173,0.0453296714,0.1427415342,0.0319863165,0.0428261128,0.8012950755,0.1475970098,-0.239904556,,-0.002419485,0.7821128097,-0.325786135,0.0,-0.010671359,-0.033972968,0.0181104231,0.2154018203,-0.197291397,0.0398119445,0.0182372127,0.0215747318,-0.000330127,-0.0443142,0.2396852466,0.2214948345,0.3040593367,0.5795291027,0.0847095451,0.5131390974,0.9359666972,,-0.334247294,-0.333811101,-0.000436193,0.2579564127,0.5357066118,0.2136422127,0.4436778473,-0.152496799,0.5092265458,0.9962541612,,0.0996909417,0.5935710927,0.2164750491,-0.058270677,8.0,-0.316517564,0.0139928156,,-0.197695808,0.1464462412,1.1801195637,0.6684122592,1.0271793459,0.5819829489,0.1942099197,,0.0404948459,0.0767643569,0.1508088406,0.534968288,30.235355327,-0.493284623,0.6172425022,1.0439029188,0.901083851,0.1525868864,1.6077101348,0.223569122,0.3426659577,-0.025354449,1.9437529886,0.1216326785,0.8330689427,7.2257916659,1.5427350257,6.0,-8.840845113,20.772415933,130912.43808,-12.47714244,1.3447721604,0.1388558085,0.0588500829,0.0302765234,0.0013656807,-0.033566027,0.045589122,0.0283378177,0.0131570614,0.0119714757,0.0238823271,0.019644811,0.0045448225,,0.0161636469,0.1642053796,18.275609412,1.8935740096,0.2313653765,0.1300272435,0.5444921904,0.9546403539,0.02397637,-0.57862575,-0.39235651,3.5018908,0.02353181,-0.64033341,0.02317058,-0.87451296,0.03011322,0.0381971,0.03265432,-0.4424581,0.0026681,906431832.237599,0.42957526,0.00413581,0.45217448,0.00294207,0.00321912,3.515e-05,0.03394592,0.85020243,1.96664869,0.01230418,0.5305071,1.6873981819,0.6822132276,189,1.1425397809,1.5550480231,0.3493716694,0.4219492601
20001031,20001031,87055,11,3,0.01057451,2000,10,B,0.0056,0.0427005382,COST,22160K10,COSTCO WHOLESALE,0.3,0.3,0.01,0.28,34.9375,15627.438938,0.0,0.0056725438,-0.005656526,0.0145190563,0.0435606055,-0.344827593,-0.245205486,-0.043402787,0.3784722232,3.2043795236,0.1154513881,-0.000535648,0.0458394793,0.032829562,0.1518024606,0.1531464242,0.3573033432,0.1250917189,-0.067049324,0.437327396,0.8345894968,0.0321074032,0.0,0.0241357729,0.043689244,0.0365141893,0.0071750547,0.0872271145,0.0010344872,0.0861926273,0.0015991188,-0.001599119,0.0058222075,0.0903350892,0.0316833757,0.4738342808,0.1833594059,0.2837825633,0.1422788503,0.2140159759,0.0114180256,0.0128053924,-0.001387367,-0.035845877,-0.502836082,-0.037444996,-0.52526808,0.6320150834,3.5589880298,3.9679828363,6.7548350153,0.0,0.0815221269,0.0181521686,0.1052631579,8.0,0.1075411259,0.1583920245,0.0424488629,0.8843442507,0.1388855301,0.0305618107,0.0148401413,-0.002658797,-0.000334375,,0.0334981044,0.0082891422,0.0074195134,-0.019285952,0.0843886346,-0.540408757,0.2931705762,0.1699064454,0.5457634905,0.3462009083,0.2111938149,1.6666666667,0.1071332776,0.1475135288,-0.015195766,1.9958484869,0.0077032794,0.6261175361,0.910166067,0.7204466076,6.0,-4.991381722,6.9574285362,5526.6693021,0.760501993,0.7624379448,0.0063512963,0.524607073,0.2628491474,0.0592121974,0.016445113,1.9444569338,0.0373978745,0.0562028752,-0.007580513,0.0,-0.006717799,0.0,0.2832041745,0.0761345985,0.2594791208,17.561344057,1.1761845687,-0.18046662,-0.319497954,0.464121149,0.726542976,0.02469133,-0.15717946,-0.19337435,5.67937756,0.02179188,0.22714274,0.02130691,0.30960563,0.03070855,0.03797468,0.02640758,-0.34369364,0.00221933,129715637.572545,1.61242399,0.00788411,1.85515228,0.00103427,0.00197776,0.00026747,0.03319729,0.59786096,1.45695081,0.01244511,0.48394535,1.2748652923,0.8400026768,179,1.2498406619,0.9071560783,0.7305043997,0.9230474309
20001130,20001130,10104,11,3,0.02137077,2000,11,B,0.0051,-0.202069703,ORCL,68389X10,ORACLE CORP,0.1,0.1,0.01,0.11,33.0,186228.9,0.0,-0.009023848,0.0090647921,-0.161904767,0.0473815526,-0.01485535,0.5764779438,2.3114322883,2.28252294,2.6796204068,0.4257555902,0.0893178653,0.0719328914,0.0371155573,0.8012950755,0.1475970098,-0.239904556,,-0.002419485,0.7821128097,-0.325786135,0.0,-0.010671359,-0.033972968,0.0181104231,0.2154018203,-0.197291397,0.0398119445,0.0182372127,0.0215747318,-0.000330127,-0.0443142,0.2396852466,0.2214948345,0.3040593367,0.5795291027,0.0847095451,0.5131390974,0.9359666972,,-0.334247294,-0.333811101,-0.000436193,0.2579564127,0.5357066118,0.2136422127,0.4436778473,-0.152496799,0.5092265458,0.9962541612,,0.0996909417,0.5935710927,0.2164750491,-0.058270677,8.0,-0.316517564,0.0139928156,,-0.197695808,0.1464462412,1.1801195637,0.6684122592,1.0271793459,0.5819829489,0.1942099197,,0.0404948459,0.0767643569,0.1508088406,0.534968288,30.235355327,-0.493284623,0.6172425022,1.0439029188,0.901083851,0.1525868864,1.6077101348,0.223569122,0.3426659577,-0.025354449,1.9437529886,0.1216326785,0.8330689427,7.2257916659,1.5427350257,6.0,-8.840845113,20.772415933,130912.43808,-12.47714244,1.3447721604,0.1388558085,0.070218849,0.0361253973,0.0016295054,-0.040050373,0.0543961115,0.0338121688,0.0156987664,0.0142841471,0.0284959585,0.0234398313,0.0054227996,,0.0194164454,0.1574279374,18.071276382,1.9678422654,0.2315856975,-0.340122222,0.5420597585,0.9515463007,0.04044058,-0.46561179,0.69494336,0.25394567,0.03854279,0.13474582,0.03673511,-0.17177817,0.06433077,0.13095239,0.05147094,0.72056929,0.00237142,847463095.104894,0.47424201,0.00394584,0.50911564,0.00298216,0.00314165,3.63e-05,0.03502134,0.71255061,2.00421549,0.01792076,0.52926266,1.7188999784,1.3916022199,190,1.1264039922,1.5549691159,0.332664072,0.4308919249
20001130,20001130,87055,11,3,0.01761372,2000,11,B,0.0051,-0.114315014,COST,22160K10,COSTCO WHOLESALE,0.29,0.29,0.01,0.28,36.625,16406.60825,0.0,0.0071676852,-0.007142127,0.0483005382,0.0729366601,-0.353757232,-0.28607919,-0.129961098,0.3089494173,3.7242646588,0.1416342407,-0.00902053,0.1011133487,0.0305944524,0.1518024606,0.1531464242,0.3573033432,0.1250917189,-0.067049324,0.437327396,0.8345894968,0.0321074032,0.0,0.0241357729,0.043689244,0.0365141893,0.0071750547,0.0872271145,0.0010344872,0.0861926273,0.0015991188,-0.001599119,0.0058222075,0.0903350892,0.0316833757,0.4738342808,0.1833594059,0.2837825633,0.1422788503,0.2140159759,0.0114180256,0.0128053924,-0.001387367,-0.035845877,-0.502836082,-0.037444996,-0.52526808,0.6320150834,3.5589880298,3.9679828363,6.7548350153,0.0,0.0815221269,0.0181521686,0.1052631579,8.0,0.1075411259,0.1583920245,0.0424488629,0.8843442507,0.1388855301,0.0305618107,0.0148401413,-0.002658797,-0.000334375,,0.0334981044,0.0082891422,0.0074195134,-0.019285952,0.0843886346,-0.540408757,0.2931705762,0.1699064454,0.5457634905,0.3462009083,0.2111938149,1.6666666667,0.1071332776,0.1475135288,-0.015195766,1.9958484869,0.0077032794,0.6261175361,0.910166067,0.7204466076,6.0,-4.991381722,6.9574285362,5526.6693021,0.760501993,0.7624379448,0.0063512963,0.49969286,0.2503661291,0.0564001399,0.0156641151,1.8521123645,0.035621805,0.0535337339,-0.007220505,0.0,-0.006398763,0.0,0.2699619003,0.0725746396,0.2372835951,17.645497932,1.1547770683,-0.118107472,-0.400947787,0.4562341215,0.7054079467,0.0281365,-0.47644689,0.26242973,1.641197,0.02691712,-0.07481061,0.02897239,-0.80365566,0.04093529,0.0596745,0.03356761,-0.42491039,0.00144133,123074649.490976,1.68320702,0.00799201,1.81524163,0.00094317,0.00197351,0.00027808,0.03342234,0.62673797,1.27956916,0.01057451,0.48930004,1.2505077439,1.1252848292,180,1.256539419,0.9049941866,0.7265176495,0.9748929801
